Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Campaign Name (Informational only),Ad Group Name (Informational only),Portfolio Name (Informational only),Start Date,End Date,Targeting Type,State,Campaign State (Informational only),Ad Group State (Informational only),Daily Budget,SKU,ASIN (Informational only),Eligibility Status (Informational only),Reason for Ineligibility (Informational only),Ad Group Default Bid,Ad Group Default Bid (Informational only),Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression (Informational only),Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,ACOS,CPC,ROAS,status
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,525295755381528,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,airplane cockroach gel bait,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,409898995484066,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,airplane cockroach gel bait,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,446512574663602,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,421913956970043,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,491694699767750,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,385984119467062,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,all purpose soil potting mix,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,289869912108222,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,armadillo repellent granules,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,464859302186114,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,380556107091075,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,538923430006560,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,431605213369480,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,402887984625776,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,410831757578751,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,304334297949172,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,556734542888144,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,538539810719260,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,401563529700243,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,378288438671585,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,351311569546100,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,348448049541601,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,341729078563713,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,309233792433256,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant bait gel,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,311016968036343,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant bait traps indoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,478478157187431,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,543458167941018,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,319956205750290,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,338134957471394,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,510214254994439,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,333473380539173,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,464604433700797,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,414798055937897,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,384716965735464,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,470997077156097,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,445658445470539,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant bait gel,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,394961880157346,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,459200821462194,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,465751436921637,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b001egovtu,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,551993154834042,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b000ruijym,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,555159137667116,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,544080290498686,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,532888098708998,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,287154379967823,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,446470946941218,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,535767076857399,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,351103323564034,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,338605907694607,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,514557311331454,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,322049602701558,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,510711234309336,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,395054259117863,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,467031440628505,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,399674869901143,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,415166344333028,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,347129963925501,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,376607056359460,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,380933527987821,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,384298382026146,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,458970331371996,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,414844782680805,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,324314390069401,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,551444421719396,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,426034474880556,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,420116825641072,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,407765030216446,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,479949368226349,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,448600323729527,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,acid drain clog remover heavy duty shower,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,367802527202562,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,410759194891527,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,455796621727245,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,550001074457374,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,347206472120285,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,487266160458870,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,330519831269052,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,436252594508378,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,4x blue pond dye 1 gallon,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,486864249786355,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,361518347280480,,,,391998219200159,,,,RG_B0CFDD6BQW_SP_exact_cockroach gel bait_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,enabled,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
